ymd	title1	title2	kiji1	kiji2	cls	kw
20170428	中日		愛犬の命を守るフェス	太田宿中山道会館	行事	
20170428	中日		平成の円空彫り展	太田宿中山道会館	行事	
20170428	中日		中山道太田宿写生大会		行事	
20170428	中日		おん祭　さあ指折り	美濃加茂に看板	行事	
20170427	中日		西田新会長が抱負	美濃加茂商議所女性会通常総会	ビジネス	
20170427	岐阜		全国・東海高校総体兼県総体サッカー大会中濃地区予選	成績	行事	
20170427	岐阜		偽１万円札渡した疑い	県警、男再逮捕	事件・事故	
20170427	岐阜		ヤギさん除草隊特別賞	日本農業賞　地域の発展に貢献	ひと	「フルージック」渡辺祥二代表
20170427	中日		テーマパーク　日本昭和村	昭和村のゴールデンウイーク	行事	
20170426	岐阜		軟式野球　県還暦リーグ戦	結果	行事	
20170426	岐阜		第１４回可茂地区卓球選手権赤塚修杯八百津オープン大会	成績	行事	
20170426	岐阜		県高校総体兼全国東海高校総体柔道競技中濃地区予選	成績	行事	
20170425	中日		２０１７年度全国・東海高校総体兼県総体サッカー大会中濃地区予選	成績	行事	
20170425	中日		美濃加茂市ソフトボール協会リーグ戦	結果	行事	市西ソフト場
20170425	中日		県高校総体兼全国東海高校総体柔道競技中濃地区予選	成績	行事	
20170425	中日		歌手の中根かおりさん（美濃加茂市）ジャズなど披露	大垣で演奏会	ひと	
20170425	岐阜		来月のアジアユース陸上　投てき日本代表　山下（市岐阜商高）世界へ第一歩	女子２００メートル：井戸アビゲイル風果（至学館高、美濃加茂西中出）	行事	
20170425	中日		可茂地区卓球選手権赤塚修杯八百津オープン卓球大会	成績	行事	
20170425	中日		マナー知り茶道楽しく	美濃加茂　淡交会が子ども教室	行事	正眼寺
20170424	中日		車椅子バスケ激しく	岐阜で県障害者スポーツ大会	行事	
20170424	中日		県ママさんバレーボール春季大会可茂地区予選会	結果	行事	
20170424	中日		春季県高校野球大会	結果	行事	
20170424	岐阜		春季県高校野球　４強決まる		行事	
